index,VocalTractLength,AirSacLength,AirSacArea,LipProtrusion,LipRounding,F1,F2
35175,17.5,2,25,0.6,0.2,446,813
35265,17.5,2,25,0.6,0.4,446,813
2688,15.5,2,26,1.2,1,473,813
10158,16,2,26,0.8,0.6,473,813
17538,16.5,2,26,0.2,1,473,813
2598,15.5,2,26,1.2,0.8,474,813
10068,16,2,26,0.8,0.4,474,813
17448,16.5,2,26,0.2,0.8,474,813
441,15.5,2,27,0.2,1,496,813
351,15.5,2,27,0.2,0.8,497,813
50199,18,2,23,3.4,0.6,384,814
50289,18,2,23,3.4,0.8,384,814
42639,17.5,2,23,3.8,0.8,385,814
42729,17.5,2,23,3.8,1,385,814
50109,18,2,23,3.4,0.4,385,814
16452,16,2,24,3.6,0.6,415,814
23922,16.5,2,24,3.2,0.2,415,814
31302,17,2,24,2.6,0.6,415,814
38772,17.5,2,24,2.2,0.2,415,814
46152,18,2,24,1.6,0.6,415,814
16362,16,2,24,3.6,0.4,416,814
23832,16.5,2,24,3,1,416,814
31212,17,2,24,2.6,0.4,416,814
38682,17.5,2,24,2,1,416,814
46062,18,2,24,1.6,0.4,416,814
16272,16,2,24,3.6,0.2,417,814
23652,16.5,2,24,3,0.6,417,814
23742,16.5,2,24,3,0.8,417,814
31122,17,2,24,2.6,0.2,417,814
38502,17.5,2,24,2,0.6,417,814
38592,17.5,2,24,2,0.8,417,814
45972,18,2,24,1.6,0.2,417,814
5385,15.5,2,25,2.4,1,447,814
12855,16,2,25,2,0.6,447,814
20235,16.5,2,25,1.4,1,447,814
27705,17,2,25,1,0.6,447,814
35085,17.5,2,25,0.4,1,447,814
5295,15.5,2,25,2.4,0.8,448,814
12765,16,2,25,2,0.4,448,814
20145,16.5,2,25,1.4,0.8,448,814
27615,17,2,25,1,0.4,448,814
34995,17.5,2,25,0.4,0.8,448,814
5205,15.5,2,25,2.4,0.6,449,814
12675,16,2,25,2,0.2,449,814
20055,16.5,2,25,1.4,0.6,449,814
27525,17,2,25,1,0.2,449,814
34905,17.5,2,25,0.4,0.6,449,814
9978,16,2,26,0.8,0.2,474,814
2508,15.5,2,26,1.2,0.6,475,814
9888,16,2,26,0.6,1,475,814
17358,16.5,2,26,0.2,0.6,475,814
2418,15.5,2,26,1.2,0.4,476,814
9798,16,2,26,0.6,0.8,476,814
17268,16.5,2,26,0.2,0.4,476,814
261,15.5,2,27,0.2,0.6,498,814
42549,17.5,2,23,3.8,0.6,386,815
49929,18,2,23,3.2,1,386,815
50019,18,2,23,3.4,0.2,386,815
42369,17.5,2,23,3.8,0.2,387,815
42459,17.5,2,23,3.8,0.4,387,815
49839,18,2,23,3.2,0.8,387,815
49749,18,2,23,3.2,0.6,388,815
16092,16,2,24,3.4,0.8,418,815
16182,16,2,24,3.4,1,418,815
23562,16.5,2,24,3,0.4,418,815
30942,17,2,24,2.4,0.8,418,815
31032,17,2,24,2.4,1,418,815
38412,17.5,2,24,2,0.4,418,815
45792,18,2,24,1.4,0.8,418,815
45882,18,2,24,1.4,1,418,815
16002,16,2,24,3.4,0.6,419,815
23472,16.5,2,24,3,0.2,419,815
30852,17,2,24,2.4,0.6,419,815
38322,17.5,2,24,2,0.2,419,815
45702,18,2,24,1.4,0.6,419,815
8532,15.5,2,24,3.8,1,420,815
23382,16.5,2,24,2.8,1,420,815
38232,17.5,2,24,1.8,1,420,815
12585,16,2,25,1.8,1,449,815
27435,17,2,25,0.8,1,449,815
5115,15.5,2,25,2.4,0.4,450,815
12495,16,2,25,1.8,0.8,450,815
19965,16.5,2,25,1.4,0.4,450,815
27345,17,2,25,0.8,0.8,450,815
34815,17.5,2,25,0.4,0.4,450,815
5025,15.5,2,25,2.4,0.2,451,815
12405,16,2,25,1.8,0.6,451,815
19875,16.5,2,25,1.4,0.2,451,815
27255,17,2,25,0.8,0.6,451,815
34725,17.5,2,25,0.4,0.2,451,815
2328,15.5,2,26,1.2,0.2,477,815
9708,16,2,26,0.6,0.6,477,815
17178,16.5,2,26,0.2,0.2,477,815
2238,15.5,2,26,1,1,478,815
9618,16,2,26,0.6,0.4,478,815
171,15.5,2,27,0.2,0.4,499,815
81,15.5,2,27,0.2,0.2,500,815
42279,17.5,2,23,3.6,1,388,816
49659,18,2,23,3.2,0.4,388,816
42099,17.5,2,23,3.6,0.6,389,816
42189,17.5,2,23,3.6,0.8,389,816
49569,18,2,23,3.2,0.2,389,816
42009,17.5,2,23,3.6,0.4,390,816
49479,18,2,23,3,1,390,816
8442,15.5,2,24,3.8,0.8,420,816
15912,16,2,24,3.4,0.4,420,816
23292,16.5,2,24,2.8,0.8,420,816
30762,17,2,24,2.4,0.4,420,816
38142,17.5,2,24,1.8,0.8,420,816
45612,18,2,24,1.4,0.4,420,816
8352,15.5,2,24,3.8,0.6,421,816
15732,16,2,24,3.2,1,421,816
15822,16,2,24,3.4,0.2,421,816
23202,16.5,2,24,2.8,0.6,421,816
30582,17,2,24,2.2,1,421,816
30672,17,2,24,2.4,0.2,421,816
38052,17.5,2,24,1.8,0.6,421,816
45432,18,2,24,1.2,1,421,816
45522,18,2,24,1.4,0.2,421,816
8262,15.5,2,24,3.8,0.4,422,816
23112,16.5,2,24,2.8,0.4,422,816
37962,17.5,2,24,1.8,0.4,422,816
4845,15.5,2,25,2.2,0.8,452,816
4935,15.5,2,25,2.2,1,452,816
12315,16,2,25,1.8,0.4,452,816
19695,16.5,2,25,1.2,0.8,452,816
19785,16.5,2,25,1.2,1,452,816
27165,17,2,25,0.8,0.4,452,816
34545,17.5,2,25,0.2,0.8,452,816
34635,17.5,2,25,0.2,1,452,816
4755,15.5,2,25,2.2,0.6,453,816
12225,16,2,25,1.8,0.2,453,816
19605,16.5,2,25,1.2,0.6,453,816
27075,17,2,25,0.8,0.2,453,816
34455,17.5,2,25,0.2,0.6,453,816
2148,15.5,2,26,1,0.8,479,816
9528,16,2,26,0.6,0.2,479,816
2058,15.5,2,26,1,0.6,480,816
9438,16,2,26,0.4,1,480,816
1968,15.5,2,26,1,0.4,481,816
49389,18,2,23,3,0.8,390,817
41829,17.5,2,23,3.4,1,391,817
41919,17.5,2,23,3.6,0.2,391,817
49299,18,2,23,3,0.6,391,817
41739,17.5,2,23,3.4,0.8,392,817
49209,18,2,23,3,0.4,392,817
15642,16,2,24,3.2,0.8,422,817
30492,17,2,24,2.2,0.8,422,817
45342,18,2,24,1.2,0.8,422,817
8082,15.5,2,24,3.6,1,423,817
8172,15.5,2,24,3.8,0.2,423,817
15552,16,2,24,3.2,0.6,423,817
22932,16.5,2,24,2.6,1,423,817
23022,16.5,2,24,2.8,0.2,423,817
30402,17,2,24,2.2,0.6,423,817
37782,17.5,2,24,1.6,1,423,817
37872,17.5,2,24,1.8,0.2,423,817
45252,18,2,24,1.2,0.6,423,817
7992,15.5,2,24,3.6,0.8,424,817
15462,16,2,24,3.2,0.4,424,817
22842,16.5,2,24,2.6,0.8,424,817
30312,17,2,24,2.2,0.4,424,817
37692,17.5,2,24,1.6,0.8,424,817
45162,18,2,24,1.2,0.4,424,817
15372,16,2,24,3.2,0.2,425,817
30222,17,2,24,2.2,0.2,425,817
45072,18,2,24,1.2,0.2,425,817
4665,15.5,2,25,2.2,0.4,454,817
12135,16,2,25,1.6,1,454,817
19515,16.5,2,25,1.2,0.4,454,817
26985,17,2,25,0.6,1,454,817
34365,17.5,2,25,0.2,0.4,454,817
4575,15.5,2,25,2.2,0.2,455,817
11955,16,2,25,1.6,0.6,455,817
12045,16,2,25,1.6,0.8,455,817
19425,16.5,2,25,1.2,0.2,455,817
26805,17,2,25,0.6,0.6,455,817
26895,17,2,25,0.6,0.8,455,817
34275,17.5,2,25,0.2,0.2,455,817
1878,15.5,2,26,1,0.2,481,817
9348,16,2,26,0.4,0.8,481,817
1788,15.5,2,26,0.8,1,482,817
9258,16,2,26,0.4,0.6,482,817
49119,18,2,23,3,0.2,392,818
34179,17,2,23,3.8,1,393,818
41559,17.5,2,23,3.4,0.4,393,818
41649,17.5,2,23,3.4,0.6,393,818
49029,18,2,23,2.8,1,393,818
33999,17,2,23,3.8,0.6,394,818
34089,17,2,23,3.8,0.8,394,818
41469,17.5,2,23,3.4,0.2,394,818
48849,18,2,23,2.8,0.6,394,818
48939,18,2,23,2.8,0.8,394,818
7902,15.5,2,24,3.6,0.6,425,818
15282,16,2,24,3,1,425,818
22752,16.5,2,24,2.6,0.6,425,818
30132,17,2,24,2,1,425,818
37602,17.5,2,24,1.6,0.6,425,818
44982,18,2,24,1,1,425,818
7812,15.5,2,24,3.6,0.4,426,818
15192,16,2,24,3,0.8,426,818
22662,16.5,2,24,2.6,0.4,426,818
30042,17,2,24,2,0.8,426,818
37512,17.5,2,24,1.6,0.4,426,818
44892,18,2,24,1,0.8,426,818
7722,15.5,2,24,3.6,0.2,427,818
15102,16,2,24,3,0.6,427,818
22572,16.5,2,24,2.6,0.2,427,818
29952,17,2,24,2,0.6,427,818
37422,17.5,2,24,1.6,0.2,427,818
44802,18,2,24,1,0.6,427,818
4485,15.5,2,25,2,1,456,818
11865,16,2,25,1.6,0.4,456,818
19335,16.5,2,25,1,1,456,818
26715,17,2,25,0.6,0.4,456,818
4395,15.5,2,25,2,0.8,457,818
11775,16,2,25,1.6,0.2,457,818
19245,16.5,2,25,1,0.8,457,818
26625,17,2,25,0.6,0.2,457,818
4305,15.5,2,25,2,0.6,458,818
11685,16,2,25,1.4,1,458,818
19155,16.5,2,25,1,0.6,458,818
26535,17,2,25,0.4,1,458,818
1698,15.5,2,26,0.8,0.8,483,818
9168,16,2,26,0.4,0.4,483,818
1608,15.5,2,26,0.8,0.6,484,818
9078,16,2,26,0.4,0.2,484,818
33909,17,2,23,3.8,0.4,395,819
41289,17.5,2,23,3.2,0.8,395,819
41379,17.5,2,23,3.2,1,395,819
48759,18,2,23,2.8,0.4,395,819
33729,17,2,23,3.6,1,396,819
33819,17,2,23,3.8,0.2,396,819
41199,17.5,2,23,3.2,0.6,396,819
48579,18,2,23,2.6,1,396,819
48669,18,2,23,2.8,0.2,396,819
41109,17.5,2,23,3.2,0.4,397,819
7632,15.5,2,24,3.4,1,427,819
22482,16.5,2,24,2.4,1,427,819
37332,17.5,2,24,1.4,1,427,819
7542,15.5,2,24,3.4,0.8,428,819
14922,16,2,24,3,0.2,428,819
15012,16,2,24,3,0.4,428,819
22392,16.5,2,24,2.4,0.8,428,819
29772,17,2,24,2,0.2,428,819
29862,17,2,24,2,0.4,428,819
37242,17.5,2,24,1.4,0.8,428,819
44622,18,2,24,1,0.2,428,819
44712,18,2,24,1,0.4,428,819
7452,15.5,2,24,3.4,0.6,429,819
14832,16,2,24,2.8,1,429,819
22302,16.5,2,24,2.4,0.6,429,819
29682,17,2,24,1.8,1,429,819
37152,17.5,2,24,1.4,0.6,429,819
44532,18,2,24,0.8,1,429,819
4215,15.5,2,25,2,0.4,458,819
19065,16.5,2,25,1,0.4,458,819
4125,15.5,2,25,2,0.2,459,819
11595,16,2,25,1.4,0.8,459,819
18975,16.5,2,25,1,0.2,459,819
26445,17,2,25,0.4,0.8,459,819
4035,15.5,2,25,1.8,1,460,819
11505,16,2,25,1.4,0.6,460,819
18885,16.5,2,25,0.8,1,460,819
26355,17,2,25,0.4,0.6,460,819
1518,15.5,2,26,0.8,0.4,485,819
8988,16,2,26,0.2,1,485,819
1428,15.5,2,26,0.8,0.2,486,819
8898,16,2,26,0.2,0.8,486,819
33639,17,2,23,3.6,0.8,397,820
41019,17.5,2,23,3.2,0.2,397,820
48489,18,2,23,2.6,0.8,397,820
33459,17,2,23,3.6,0.4,398,820
33549,17,2,23,3.6,0.6,398,820
40929,17.5,2,23,3,1,398,820
48309,18,2,23,2.6,0.4,398,820
48399,18,2,23,2.6,0.6,398,820
40839,17.5,2,23,3,0.8,399,820
7272,15.5,2,24,3.4,0.2,430,820
7362,15.5,2,24,3.4,0.4,430,820
14742,16,2,24,2.8,0.8,430,820
22122,16.5,2,24,2.4,0.2,430,820
22212,16.5,2,24,2.4,0.4,430,820
29592,17,2,24,1.8,0.8,430,820
36972,17.5,2,24,1.4,0.2,430,820
37062,17.5,2,24,1.4,0.4,430,820
44442,18,2,24,0.8,0.8,430,820
7182,15.5,2,24,3.2,1,431,820
14652,16,2,24,2.8,0.6,431,820
22032,16.5,2,24,2.2,1,431,820
29502,17,2,24,1.8,0.6,431,820
36882,17.5,2,24,1.2,1,431,820
44352,18,2,24,0.8,0.6,431,820
14562,16,2,24,2.8,0.4,432,820
29412,17,2,24,1.8,0.4,432,820
44262,18,2,24,0.8,0.4,432,820
3945,15.5,2,25,1.8,0.8,461,820
11415,16,2,25,1.4,0.4,461,820
18795,16.5,2,25,0.8,0.8,461,820
26265,17,2,25,0.4,0.4,461,820
3855,15.5,2,25,1.8,0.6,462,820
11235,16,2,25,1.2,1,462,820
11325,16,2,25,1.4,0.2,462,820
18705,16.5,2,25,0.8,0.6,462,820
26085,17,2,25,0.2,1,462,820
26175,17,2,25,0.4,0.2,462,820
1338,15.5,2,26,0.6,1,487,820
8808,16,2,26,0.2,0.6,487,820
1248,15.5,2,26,0.6,0.8,488,820
8718,16,2,26,0.2,0.4,488,820
33369,17,2,23,3.6,0.2,399,821
40749,17.5,2,23,3,0.6,399,821
48219,18,2,23,2.6,0.2,399,821
33189,17,2,23,3.4,0.8,400,821
33279,17,2,23,3.4,1,400,821
40659,17.5,2,23,3,0.4,400,821
48039,18,2,23,2.4,0.8,400,821
48129,18,2,23,2.4,1,400,821
33099,17,2,23,3.4,0.6,401,821
40569,17.5,2,23,3,0.2,401,821
47949,18,2,23,2.4,0.6,401,821
7092,15.5,2,24,3.2,0.8,432,821
14472,16,2,24,2.8,0.2,432,821
21942,16.5,2,24,2.2,0.8,432,821
29322,17,2,24,1.8,0.2,432,821
36792,17.5,2,24,1.2,0.8,432,821
44172,18,2,24,0.8,0.2,432,821
7002,15.5,2,24,3.2,0.6,433,821
14382,16,2,24,2.6,1,433,821
21852,16.5,2,24,2.2,0.6,433,821
29232,17,2,24,1.6,1,433,821
36702,17.5,2,24,1.2,0.6,433,821
44082,18,2,24,0.6,1,433,821
6912,15.5,2,24,3.2,0.4,434,821
14292,16,2,24,2.6,0.8,434,821
21762,16.5,2,24,2.2,0.4,434,821
29142,17,2,24,1.6,0.8,434,821
36612,17.5,2,24,1.2,0.4,434,821
43992,18,2,24,0.6,0.8,434,821
3765,15.5,2,25,1.8,0.4,463,821
11145,16,2,25,1.2,0.8,463,821
18615,16.5,2,25,0.8,0.4,463,821
25995,17,2,25,0.2,0.8,463,821
3675,15.5,2,25,1.8,0.2,464,821
11055,16,2,25,1.2,0.6,464,821
18525,16.5,2,25,0.8,0.2,464,821
25905,17,2,25,0.2,0.6,464,821
3585,15.5,2,25,1.6,1,465,821
18435,16.5,2,25,0.6,1,465,821
1158,15.5,2,26,0.6,0.6,489,821
8628,16,2,26,0.2,0.2,489,821
1068,15.5,2,26,0.6,0.4,490,821
51299,18,1.5,30,3.8,1,377,822
51209,18,1.5,30,3.8,0.8,378,822
51119,18,1.5,30,3.8,0.6,379,822
25539,16.5,2,23,3.8,0.8,402,822
25629,16.5,2,23,3.8,1,402,822
33009,17,2,23,3.4,0.4,402,822
40389,17.5,2,23,2.8,0.8,402,822
40479,17.5,2,23,2.8,1,402,822
47859,18,2,23,2.4,0.4,402,822
25449,16.5,2,23,3.8,0.6,403,822
32829,17,2,23,3.2,1,403,822
32919,17,2,23,3.4,0.2,403,822
40299,17.5,2,23,2.8,0.6,403,822
47679,18,2,23,2.2,1,403,822
47769,18,2,23,2.4,0.2,403,822
6822,15.5,2,24,3.2,0.2,434,822
21672,16.5,2,24,2.2,0.2,434,822
36522,17.5,2,24,1.2,0.2,434,822
6732,15.5,2,24,3,1,435,822
14202,16,2,24,2.6,0.6,435,822
21582,16.5,2,24,2,1,435,822
29052,17,2,24,1.6,0.6,435,822
36432,17.5,2,24,1,1,435,822
43902,18,2,24,0.6,0.6,435,822
6642,15.5,2,24,3,0.8,436,822
14112,16,2,24,2.6,0.4,436,822
21492,16.5,2,24,2,0.8,436,822
28962,17,2,24,1.6,0.4,436,822
36342,17.5,2,24,1,0.8,436,822
43812,18,2,24,0.6,0.4,436,822
14022,16,2,24,2.6,0.2,437,822
28872,17,2,24,1.6,0.2,437,822
43722,18,2,24,0.6,0.2,437,822
10965,16,2,25,1.2,0.4,465,822
25815,17,2,25,0.2,0.4,465,822
3495,15.5,2,25,1.6,0.8,466,822
10875,16,2,25,1.2,0.2,466,822
18345,16.5,2,25,0.6,0.8,466,822
25725,17,2,25,0.2,0.2,466,822
3405,15.5,2,25,1.6,0.6,467,822
18255,16.5,2,25,0.6,0.6,467,822
978,15.5,2,26,0.6,0.2,491,822
888,15.5,2,26,0.4,1,492,822
51029,18,1.5,30,3.8,0.4,379,823
50939,18,1.5,30,3.8,0.2,380,823
50759,18,1.5,30,3.6,0.8,381,823
50849,18,1.5,30,3.6,1,381,823
25269,16.5,2,23,3.8,0.2,404,823
25359,16.5,2,23,3.8,0.4,404,823
32739,17,2,23,3.2,0.8,404,823
40119,17.5,2,23,2.8,0.2,404,823
40209,17.5,2,23,2.8,0.4,404,823
47589,18,2,23,2.2,0.8,404,823
25179,16.5,2,23,3.6,1,405,823
32559,17,2,23,3.2,0.4,405,823
32649,17,2,23,3.2,0.6,405,823
40029,17.5,2,23,2.6,1,405,823
47409,18,2,23,2.2,0.4,405,823
47499,18,2,23,2.2,0.6,405,823
25089,16.5,2,23,3.6,0.8,406,823
39939,17.5,2,23,2.6,0.8,406,823
6552,15.5,2,24,3,0.6,437,823
13932,16,2,24,2.4,1,437,823
21402,16.5,2,24,2,0.6,437,823
28782,17,2,24,1.4,1,437,823
36252,17.5,2,24,1,0.6,437,823
43632,18,2,24,0.4,1,437,823
6462,15.5,2,24,3,0.4,438,823
13842,16,2,24,2.4,0.8,438,823
21312,16.5,2,24,2,0.4,438,823
28692,17,2,24,1.4,0.8,438,823
36162,17.5,2,24,1,0.4,438,823
43542,18,2,24,0.4,0.8,438,823
6372,15.5,2,24,3,0.2,439,823
21222,16.5,2,24,2,0.2,439,823
36072,17.5,2,24,1,0.2,439,823
3315,15.5,2,25,1.6,0.4,467,823
10785,16,2,25,1,1,467,823
18165,16.5,2,25,0.6,0.4,467,823
3225,15.5,2,25,1.6,0.2,468,823
10695,16,2,25,1,0.8,468,823
18075,16.5,2,25,0.6,0.2,468,823
10605,16,2,25,1,0.6,469,823
798,15.5,2,26,0.4,0.8,493,823
708,15.5,2,26,0.4,0.6,494,823
51276,18,2,22,3.8,1,377,824
50669,18,1.5,30,3.6,0.6,382,824
50489,18,1.5,30,3.6,0.2,383,824
50579,18,1.5,30,3.6,0.4,383,824
32469,17,2,23,3.2,0.2,406,824
47319,18,2,23,2.2,0.2,406,824
24909,16.5,2,23,3.6,0.4,407,824
24999,16.5,2,23,3.6,0.6,407,824
32379,17,2,23,3,1,407,824
39759,17.5,2,23,2.6,0.4,407,824
39849,17.5,2,23,2.6,0.6,407,824
47229,18,2,23,2,1,407,824
24819,16.5,2,23,3.6,0.2,408,824
32289,17,2,23,3,0.8,408,824
39669,17.5,2,23,2.6,0.2,408,824
47139,18,2,23,2,0.8,408,824
6282,15.5,2,24,2.8,1,439,824
13752,16,2,24,2.4,0.6,439,824
21132,16.5,2,24,1.8,1,439,824
28602,17,2,24,1.4,0.6,439,824
35982,17.5,2,24,0.8,1,439,824
43452,18,2,24,0.4,0.6,439,824
6192,15.5,2,24,2.8,0.8,440,824
13662,16,2,24,2.4,0.4,440,824
21042,16.5,2,24,1.8,0.8,440,824
28512,17,2,24,1.4,0.4,440,824
35892,17.5,2,24,0.8,0.8,440,824
43362,18,2,24,0.4,0.4,440,824
6102,15.5,2,24,2.8,0.6,441,824
13572,16,2,24,2.4,0.2,441,824
20952,16.5,2,24,1.8,0.6,441,824
28422,17,2,24,1.4,0.2,441,824
35802,17.5,2,24,0.8,0.6,441,824
43272,18,2,24,0.4,0.2,441,824
3135,15.5,2,25,1.4,1,469,824
17985,16.5,2,25,0.4,1,469,824
3045,15.5,2,25,1.4,0.8,470,824
10515,16,2,25,1,0.4,470,824
17895,16.5,2,25,0.4,0.8,470,824
2955,15.5,2,25,1.4,0.6,471,824
10425,16,2,25,1,0.2,471,824
17805,16.5,2,25,0.4,0.6,471,824
618,15.5,2,26,0.4,0.4,495,824
528,15.5,2,26,0.4,0.2,496,824
51186,18,2,22,3.8,0.8,377,825
51096,18,2,22,3.8,0.6,378,825
51006,18,2,22,3.8,0.4,379,825
50309,18,1.5,30,3.4,0.8,384,825
50399,18,1.5,30,3.4,1,384,825
42749,17.5,1.5,30,3.8,1,385,825
50219,18,1.5,30,3.4,0.6,385,825
50129,18,1.5,30,3.4,0.4,386,825
32199,17,2,23,3,0.6,408,825
47049,18,2,23,2,0.6,408,825
24639,16.5,2,23,3.4,0.8,409,825
24729,16.5,2,23,3.4,1,409,825
32109,17,2,23,3,0.4,409,825
39489,17.5,2,23,2.4,0.8,409,825
39579,17.5,2,23,2.4,1,409,825
46959,18,2,23,2,0.4,409,825
24549,16.5,2,23,3.4,0.6,410,825
32019,17,2,23,3,0.2,410,825
39399,17.5,2,23,2.4,0.6,410,825
46869,18,2,23,2,0.2,410,825
17079,16,2,23,3.8,1,411,825
31929,17,2,23,2.8,1,411,825
46779,18,2,23,1.8,1,411,825
13482,16,2,24,2.2,1,441,825
28332,17,2,24,1.2,1,441,825
43182,18,2,24,0.2,1,441,825
6012,15.5,2,24,2.8,0.4,442,825
13392,16,2,24,2.2,0.8,442,825
20862,16.5,2,24,1.8,0.4,442,825
28242,17,2,24,1.2,0.8,442,825
35712,17.5,2,24,0.8,0.4,442,825
43092,18,2,24,0.2,0.8,442,825
5922,15.5,2,24,2.8,0.2,443,825
13302,16,2,24,2.2,0.6,443,825
20772,16.5,2,24,1.8,0.2,443,825
28152,17,2,24,1.2,0.6,443,825
35622,17.5,2,24,0.8,0.2,443,825
43002,18,2,24,0.2,0.6,443,825
5832,15.5,2,24,2.6,1,444,825
20682,16.5,2,24,1.6,1,444,825
35532,17.5,2,24,0.6,1,444,825
2865,15.5,2,25,1.4,0.4,472,825
10245,16,2,25,0.8,0.8,472,825
10335,16,2,25,0.8,1,472,825
17715,16.5,2,25,0.4,0.4,472,825
2775,15.5,2,25,1.4,0.2,473,825
10155,16,2,25,0.8,0.6,473,825
17625,16.5,2,25,0.4,0.2,473,825
438,15.5,2,26,0.2,1,497,825
348,15.5,2,26,0.2,0.8,498,825
50916,18,2,22,3.8,0.2,379,826
50826,18,2,22,3.6,1,380,826
50736,18,2,22,3.6,0.8,381,826
42659,17.5,1.5,30,3.8,0.8,386,826
50039,18,1.5,30,3.4,0.2,386,826
42479,17.5,1.5,30,3.8,0.4,387,826
42569,17.5,1.5,30,3.8,0.6,387,826
49949,18,1.5,30,3.2,1,387,826
49859,18,1.5,30,3.2,0.8,388,826
16989,16,2,23,3.8,0.8,411,826
24459,16.5,2,23,3.4,0.4,411,826
31839,17,2,23,2.8,0.8,411,826
39309,17.5,2,23,2.4,0.4,411,826
46689,18,2,23,1.8,0.8,411,826
16899,16,2,23,3.8,0.6,412,826
24279,16.5,2,23,3.2,1,412,826
24369,16.5,2,23,3.4,0.2,412,826
31749,17,2,23,2.8,0.6,412,826
39129,17.5,2,23,2.2,1,412,826
39219,17.5,2,23,2.4,0.2,412,826
46599,18,2,23,1.8,0.6,412,826
16809,16,2,23,3.8,0.4,413,826
31659,17,2,23,2.8,0.4,413,826
46509,18,2,23,1.8,0.4,413,826
5742,15.5,2,24,2.6,0.8,444,826
13212,16,2,24,2.2,0.4,444,826
20592,16.5,2,24,1.6,0.8,444,826
28062,17,2,24,1.2,0.4,444,826
35442,17.5,2,24,0.6,0.8,444,826
42912,18,2,24,0.2,0.4,444,826
5652,15.5,2,24,2.6,0.6,445,826
13122,16,2,24,2.2,0.2,445,826
20502,16.5,2,24,1.6,0.6,445,826
27972,17,2,24,1.2,0.2,445,826
35352,17.5,2,24,0.6,0.6,445,826
42822,18,2,24,0.2,0.2,445,826
13032,16,2,24,2,1,446,826
27882,17,2,24,1,1,446,826
2685,15.5,2,25,1.2,1,474,826
10065,16,2,25,0.8,0.4,474,826
17535,16.5,2,25,0.2,1,474,826
2595,15.5,2,25,1.2,0.8,475,826
9975,16,2,25,0.8,0.2,475,826
17445,16.5,2,25,0.2,0.8,475,826
258,15.5,2,26,0.2,0.6,499,826
50646,18,2,22,3.6,0.6,381,827
50466,18,2,22,3.6,0.2,382,827
50556,18,2,22,3.6,0.4,382,827
42389,17.5,1.5,30,3.8,0.2,388,827
49769,18,1.5,30,3.2,0.6,388,827
42209,17.5,1.5,30,3.6,0.8,389,827
42299,17.5,1.5,30,3.6,1,389,827
49679,18,1.5,30,3.2,0.4,389,827
42119,17.5,1.5,30,3.6,0.6,390,827
49589,18,1.5,30,3.2,0.2,390,827
16719,16,2,23,3.8,0.2,413,827
24189,16.5,2,23,3.2,0.8,413,827
31569,17,2,23,2.8,0.2,413,827
39039,17.5,2,23,2.2,0.8,413,827
46419,18,2,23,1.8,0.2,413,827
16629,16,2,23,3.6,1,414,827
24099,16.5,2,23,3.2,0.6,414,827
31479,17,2,23,2.6,1,414,827
38949,17.5,2,23,2.2,0.6,414,827
46329,18,2,23,1.6,1,414,827
16539,16,2,23,3.6,0.8,415,827
24009,16.5,2,23,3.2,0.4,415,827
31389,17,2,23,2.6,0.8,415,827
38859,17.5,2,23,2.2,0.4,415,827
46239,18,2,23,1.6,0.8,415,827
5562,15.5,2,24,2.6,0.4,446,827
12942,16,2,24,2,0.8,446,827
20412,16.5,2,24,1.6,0.4,446,827
27792,17,2,24,1,0.8,446,827
35262,17.5,2,24,0.6,0.4,446,827
5472,15.5,2,24,2.6,0.2,447,827
12852,16,2,24,2,0.6,447,827
20322,16.5,2,24,1.6,0.2,447,827
27702,17,2,24,1,0.6,447,827
35172,17.5,2,24,0.6,0.2,447,827
5382,15.5,2,24,2.4,1,448,827
12762,16,2,24,2,0.4,448,827
20232,16.5,2,24,1.4,1,448,827
27612,17,2,24,1,0.4,448,827
35082,17.5,2,24,0.4,1,448,827
2505,15.5,2,25,1.2,0.6,476,827
9885,16,2,25,0.6,1,476,827
17355,16.5,2,25,0.2,0.6,476,827
2415,15.5,2,25,1.2,0.4,477,827
9795,16,2,25,0.6,0.8,477,827
17265,16.5,2,25,0.2,0.4,477,827
2325,15.5,2,25,1.2,0.2,478,827
17175,16.5,2,25,0.2,0.2,478,827
168,15.5,2,26,0.2,0.4,500,827
78,15.5,2,26,0.2,0.2,501,827
50376,18,2,22,3.4,1,383,828
50196,18,2,22,3.4,0.6,384,828
50286,18,2,22,3.4,0.8,384,828
42726,17.5,2,22,3.8,1,385,828
50106,18,2,22,3.4,0.4,385,828
49499,18,1.5,30,3,1,390,828
41939,17.5,1.5,30,3.6,0.2,391,828
42029,17.5,1.5,30,3.6,0.4,391,828
49409,18,1.5,30,3,0.8,391,828
41849,17.5,1.5,30,3.4,1,392,828
49229,18,1.5,30,3,0.4,392,828
49319,18,1.5,30,3,0.6,392,828
23919,16.5,2,23,3.2,0.2,415,828
38769,17.5,2,23,2.2,0.2,415,828
16359,16,2,23,3.6,0.4,416,828
16449,16,2,23,3.6,0.6,416,828
23829,16.5,2,23,3,1,416,828
31209,17,2,23,2.6,0.4,416,828
31299,17,2,23,2.6,0.6,416,828
38679,17.5,2,23,2,1,416,828
46059,18,2,23,1.6,0.4,416,828
46149,18,2,23,1.6,0.6,416,828
16269,16,2,23,3.6,0.2,417,828
23739,16.5,2,23,3,0.8,417,828
31119,17,2,23,2.6,0.2,417,828
38589,17.5,2,23,2,0.8,417,828
45969,18,2,23,1.6,0.2,417,828
