LipProtrusion;LipRounding;AirSacLength;AirSacArea;F1;F2;
2;0.8;1.5;9;411;1158;
2;0.8;1.5;10;411;1145;
2;0.8;1.5;11;411;1129;
2;0.8;1.5;12;411;1113;
2;0.8;1.5;13;411;1096;
2;0.8;1.5;14;411;1078;
2;0.8;1.5;15;411;1060;
2;0.8;1.5;16;411;1042;
2;0.8;1.5;17;411;1024;
2;0.8;1.5;18;411;1006;
2;0.8;1.5;19;411;989;
2;0.8;1.5;20;411;972;
2;0.8;1.5;21;410;956;
2;0.8;1.5;22;410;941;
2;0.8;1.5;23;410;926;
2;0.8;1.5;24;410;911;
2;0.8;1.5;25;410;897;
2;0.8;1.5;26;410;884;
2;0.8;1.5;27;409;871;
2;0.8;1.5;28;409;859;
2;0.8;1.5;29;409;847;
2;0.8;1.5;30;409;836;
3;1;1;1;379;1140;
3;1;1;2;388;1160;
3;1;1;3;390;1165;
3;1;1;4;392;1166;
3;1;1;5;392;1165;
3;1;1;6;393;1163;
3;1;1;7;393;1160;
3;1;1;8;393;1156;
3;1;1;9;394;1152;
3;1;1;10;394;1147;
3;1;1;11;394;1142;
3;1;1;12;394;1136;
3;1;1;13;394;1130;
3;1;1;14;394;1123;
3;1;1;15;394;1115;
3;1;1;16;394;1107;
3;1;1;17;394;1098;
3;1;1;18;394;1089;
3;1;1;19;394;1080;
3;1;1;20;394;1070;
3;1;1;21;394;1060;
3;1;1;22;393;1049;
3;1;1;23;393;1039;
3;1;1;24;393;1028;
3;1;1;25;393;1017;
3;1;1;26;393;1006;
3;1;1;27;393;996;
3;1;1;28;393;985;
3;1;1;29;393;974;
3;1;1;30;393;964;
3;1;2;1;364;1093;
3;1;2;2;379;1125;
3;1;2;3;384;1132;
3;1;2;4;387;1130;
3;1;2;5;388;1124;
3;1;2;6;389;1115;
3;1;2;7;390;1103;
3;1;2;8;390;1088;
3;1;2;9;391;1071;
3;1;2;10;391;1053;
3;1;2;11;391;1033;
3;1;2;12;391;1013;
3;1;2;13;391;992;
3;1;2;14;391;971;
3;1;2;15;391;951;
3;1;2;16;391;932;
3;1;2;17;391;913;
3;1;2;18;390;895;
3;1;2;19;390;878;
3;1;2;20;390;861;
3;1;2;21;390;846;
3;1;2;22;390;831;
3;1;2;23;390;816;
3;1;2;24;389;803;
3;1;2;25;389;790;
3;1;2;26;389;777;
3;1;2;27;389;766;
3;1;2;28;388;754;
3;1;2;29;388;744;
3;1;2;30;388;733;
3;1;1.5;1;371;1116;
3;1;1.5;2;383;1143;*bestfit
3;1;1.5;3;387;1149;
3;1;1.5;4;389;1149;
3;1;1.5;5;390;1146;
3;1;1.5;6;391;1142;
3;1;1.5;7;392;1135;
3;1;1.5;8;392;1127;
3;1;1.5;9;392;1118;
3;1;1.5;10;392;1107;
3;1;1.5;11;392;1095;
3;1;1.5;12;392;1082;
3;1;1.5;13;392;1068;
3;1;1.5;14;392;1053;
3;1;1.5;15;392;1037;
3;1;1.5;16;392;1021;
3;1;1.5;17;392;1006;
3;1;1.5;18;392;990;
3;1;1.5;19;392;974;
3;1;1.5;20;392;959;
3;1;1.5;21;392;943;
3;1;1.5;22;392;929;
3;1;1.5;23;392;915;
3;1;1.5;24;391;901;
3;1;1.5;25;391;887;
3;1;1.5;26;391;875;
3;1;1.5;27;391;862;
3;1;1.5;28;391;850;
3;1;1.5;29;391;839;
3;1;1.5;30;390;828;
3;0.2;1;1;382;1148;
3;0.2;1;2;390;1168;
3;0.2;1;3;393;1173;
3;0.2;1;4;394;1174;
3;0.2;1;5;395;1173;
3;0.2;1;6;396;1170;
3;0.2;1;7;396;1167;
3;0.2;1;8;396;1164;
3;0.2;1;9;396;1159;
3;0.2;1;10;397;1154;
3;0.2;1;11;397;1149;
3;0.2;1;12;397;1143;
3;0.2;1;13;397;1136;
3;0.2;1;14;397;1129;
3;0.2;1;15;397;1121;
3;0.2;1;16;397;1113;
3;0.2;1;17;397;1104;
3;0.2;1;18;397;1094;
3;0.2;1;19;396;1085;
3;0.2;1;20;396;1074;
3;0.2;1;21;396;1064;
3;0.2;1;22;396;1053;
3;0.2;1;23;396;1042;
3;0.2;1;24;396;1031;
3;0.2;1;25;396;1020;
3;0.2;1;26;396;1009;
3;0.2;1;27;396;998;
3;0.2;1;28;396;987;
3;0.2;1;29;396;977;
3;0.2;1;30;396;966;
3;0.2;2;1;366;1100;
3;0.2;2;2;381;1132;
3;0.2;2;3;387;1139;
3;0.2;2;4;389;1137;
3;0.2;2;5;391;1131;
3;0.2;2;6;392;1121;
3;0.2;2;7;393;1108;
3;0.2;2;8;393;1093;
3;0.2;2;9;393;1076;
3;0.2;2;10;393;1057;
3;0.2;2;11;394;1037;
3;0.2;2;12;394;1016;
3;0.2;2;13;394;995;
3;0.2;2;14;394;974;
3;0.2;2;15;393;954;
3;0.2;2;16;393;934;
3;0.2;2;17;393;915;
3;0.2;2;18;393;897;
3;0.2;2;19;393;879;
3;0.2;2;20;393;863;
3;0.2;2;21;393;847;
3;0.2;2;22;392;832;
3;0.2;2;23;392;818;
3;0.2;2;24;392;804;
3;0.2;2;25;392;791;
3;0.2;2;26;391;778;
3;0.2;2;27;391;767;
3;0.2;2;28;391;755;
3;0.2;2;29;391;744;
3;0.2;2;30;390;734;
3;0.2;1.5;1;374;1124;
3;0.2;1.5;2;386;1151;
3;0.2;1.5;3;390;1157;
3;0.2;1.5;4;392;1157;
3;0.2;1.5;5;393;1154;
3;0.2;1.5;6;394;1149;
3;0.2;1.5;7;394;1142;
3;0.2;1.5;8;395;1134;
3;0.2;1.5;9;395;1124;
3;0.2;1.5;10;395;1113;
3;0.2;1.5;11;395;1100;
3;0.2;1.5;12;395;1087;
3;0.2;1.5;13;395;1072;
3;0.2;1.5;14;395;1057;
3;0.2;1.5;15;395;1041;
3;0.2;1.5;16;395;1025;
3;0.2;1.5;17;395;1008;
3;0.2;1.5;18;395;992;
3;0.2;1.5;19;395;976;
3;0.2;1.5;20;395;961;
3;0.2;1.5;21;395;945;
3;0.2;1.5;22;394;931;
3;0.2;1.5;23;394;916;
3;0.2;1.5;24;394;902;
3;0.2;1.5;25;394;889;
3;0.2;1.5;26;394;876;
3;0.2;1.5;27;394;864;
3;0.2;1.5;28;394;852;
3;0.2;1.5;29;393;840;
3;0.2;1.5;30;393;829;
3;0.4;1;1;381;1146;
3;0.4;1;2;390;1166;
3;0.4;1;3;392;1171;
3;0.4;1;4;394;1172;
3;0.4;1;5;395;1171;
3;0.4;1;6;395;1168;
3;0.4;1;7;395;1165;
3;0.4;1;8;396;1162;
3;0.4;1;9;396;1157;
3;0.4;1;10;396;1152;
3;0.4;1;11;396;1147;
3;0.4;1;12;396;1141;
3;0.4;1;13;396;1134;
3;0.4;1;14;396;1127;
3;0.4;1;15;396;1120;
3;0.4;1;16;396;1111;
3;0.4;1;17;396;1102;
3;0.4;1;18;396;1093;
3;0.4;1;19;396;1083;
3;0.4;1;20;396;1073;
3;0.4;1;21;396;1063;
3;0.4;1;22;396;1052;
3;0.4;1;23;395;1041;
3;0.4;1;24;395;1030;
3;0.4;1;25;395;1019;
3;0.4;1;26;395;1008;
3;0.4;1;27;395;998;
3;0.4;1;28;395;987;
3;0.4;1;29;395;976;
3;0.4;1;30;395;965;
3;0.4;2;1;365;1098;
3;0.4;2;2;381;1130;
3;0.4;2;3;386;1137;
3;0.4;2;4;389;1135;
3;0.4;2;5;390;1129;
3;0.4;2;6;391;1119;
3;0.4;2;7;392;1107;
3;0.4;2;8;392;1092;
3;0.4;2;9;393;1075;
3;0.4;2;10;393;1056;
3;0.4;2;11;393;1036;
3;0.4;2;12;393;1015;
3;0.4;2;13;393;994;
3;0.4;2;14;393;973;
3;0.4;2;15;393;953;
3;0.4;2;16;393;933;
3;0.4;2;17;393;914;
3;0.4;2;18;392;896;
3;0.4;2;19;392;879;
3;0.4;2;20;392;862;
3;0.4;2;21;392;847;
3;0.4;2;22;392;832;
3;0.4;2;23;392;817;
3;0.4;2;24;391;804;
3;0.4;2;25;391;791;
3;0.4;2;26;391;778;
3;0.4;2;27;391;766;
3;0.4;2;28;390;755;
3;0.4;2;29;390;744;
3;0.4;2;30;390;734;
3;0.4;1.5;1;373;1122;
3;0.4;1.5;2;385;1149;
3;0.4;1.5;3;389;1155;
3;0.4;1.5;4;391;1155;
3;0.4;1.5;5;392;1152;
3;0.4;1.5;6;393;1147;
3;0.4;1.5;7;394;1140;
3;0.4;1.5;8;394;1132;
3;0.4;1.5;9;394;1122;
3;0.4;1.5;10;394;1111;
3;0.4;1.5;11;394;1099;
3;0.4;1.5;12;394;1085;
3;0.4;1.5;13;394;1071;
3;0.4;1.5;14;394;1056;
3;0.4;1.5;15;394;1040;
3;0.4;1.5;16;394;1024;
3;0.4;1.5;17;394;1008;
3;0.4;1.5;18;394;992;
3;0.4;1.5;19;394;976;
3;0.4;1.5;20;394;960;
3;0.4;1.5;21;394;945;
3;0.4;1.5;22;394;930;
3;0.4;1.5;23;394;916;
3;0.4;1.5;24;393;902;
3;0.4;1.5;25;393;889;
3;0.4;1.5;26;393;876;
3;0.4;1.5;27;393;863;
3;0.4;1.5;28;393;851;
3;0.4;1.5;29;393;840;
3;0.4;1.5;30;392;828;
3;0.6;1;1;381;1144;
3;0.6;1;2;389;1164;
3;0.6;1;3;392;1169;
3;0.6;1;4;393;1170;
3;0.6;1;5;394;1169;
3;0.6;1;6;394;1166;
3;0.6;1;7;395;1163;
3;0.6;1;8;395;1160;
3;0.6;1;9;395;1156;
3;0.6;1;10;395;1151;
3;0.6;1;11;395;1145;
3;0.6;1;12;395;1139;
3;0.6;1;13;395;1133;
3;0.6;1;14;395;1126;
3;0.6;1;15;395;1118;
3;0.6;1;16;395;1110;
3;0.6;1;17;395;1101;
3;0.6;1;18;395;1092;
3;0.6;1;19;395;1082;
3;0.6;1;20;395;1072;
3;0.6;1;21;395;1062;
3;0.6;1;22;395;1051;
3;0.6;1;23;395;1040;
3;0.6;1;24;395;1030;
3;0.6;1;25;395;1019;
3;0.6;1;26;395;1008;
3;0.6;1;27;394;997;
3;0.6;1;28;394;986;
3;0.6;1;29;394;975;
3;0.6;1;30;394;965;
3;0.6;2;1;365;1097;
3;0.6;2;2;380;1128;
3;0.6;2;3;385;1135;
3;0.6;2;4;388;1134;
3;0.6;2;5;390;1127;
3;0.6;2;6;391;1118;
3;0.6;2;7;391;1105;
3;0.6;2;8;392;1091;
3;0.6;2;9;392;1073;
3;0.6;2;10;392;1055;
3;0.6;2;11;392;1035;
3;0.6;2;12;392;1014;
3;0.6;2;13;392;993;
3;0.6;2;14;392;973;
3;0.6;2;15;392;952;
3;0.6;2;16;392;933;
3;0.6;2;17;392;914;
3;0.6;2;18;392;896;
3;0.6;2;19;392;879;
3;0.6;2;20;391;862;
3;0.6;2;21;391;846;
3;0.6;2;22;391;831;
3;0.6;2;23;391;817;
3;0.6;2;24;391;803;
3;0.6;2;25;390;790;
3;0.6;2;26;390;778;
3;0.6;2;27;390;766;
3;0.6;2;28;390;755;
3;0.6;2;29;389;744;
3;0.6;2;30;389;734;
3;0.6;1.5;1;373;1120;
3;0.6;1.5;2;385;1147;
3;0.6;1.5;3;389;1153;
3;0.6;1.5;4;391;1153;
3;0.6;1.5;5;392;1150;
3;0.6;1.5;6;392;1145;
3;0.6;1.5;7;393;1138;
3;0.6;1.5;8;393;1130;
3;0.6;1.5;9;394;1121;
3;0.6;1.5;10;394;1110;
3;0.6;1.5;11;394;1097;
3;0.6;1.5;12;394;1084;
3;0.6;1.5;13;394;1070;
3;0.6;1.5;14;394;1055;
3;0.6;1.5;15;394;1039;
3;0.6;1.5;16;394;1023;
3;0.6;1.5;17;394;1007;
3;0.6;1.5;18;394;991;
3;0.6;1.5;19;393;975;
3;0.6;1.5;20;393;960;
3;0.6;1.5;21;393;944;
3;0.6;1.5;22;393;930;
3;0.6;1.5;23;393;915;
3;0.6;1.5;24;393;902;
3;0.6;1.5;25;393;888;
3;0.6;1.5;26;392;875;
3;0.6;1.5;27;392;863;
3;0.6;1.5;28;392;851;
3;0.6;1.5;29;392;839;
3;0.6;1.5;30;392;828;
3;0.8;1;1;380;1142;
3;0.8;1;2;388;1162;
3;0.8;1;3;391;1167;
3;0.8;1;4;392;1168;
3;0.8;1;5;393;1167;
3;0.8;1;6;394;1164;
3;0.8;1;7;394;1162;
3;0.8;1;8;394;1158;
3;0.8;1;9;394;1154;
3;0.8;1;10;394;1149;
3;0.8;1;11;395;1144;
3;0.8;1;12;395;1138;
3;0.8;1;13;395;1131;
3;0.8;1;14;395;1124;
3;0.8;1;15;395;1117;
3;0.8;1;16;394;1108;
3;0.8;1;17;394;1100;
3;0.8;1;18;394;1091;
3;0.8;1;19;394;1081;
3;0.8;1;20;394;1071;
3;0.8;1;21;394;1061;
3;0.8;1;22;394;1050;
3;0.8;1;23;394;1040;
3;0.8;1;24;394;1029;
3;0.8;1;25;394;1018;
3;0.8;1;26;394;1007;
3;0.8;1;27;394;996;
3;0.8;1;28;394;985;
3;0.8;1;29;394;975;
3;0.8;1;30;393;964;
3;0.8;2;1;364;1095;
3;0.8;2;2;380;1127;
3;0.8;2;3;385;1133;
3;0.8;2;4;387;1132;
3;0.8;2;5;389;1126;
3;0.8;2;6;390;1116;
3;0.8;2;7;391;1104;
3;0.8;2;8;391;1089;
3;0.8;2;9;391;1072;
3;0.8;2;10;391;1054;
3;0.8;2;11;391;1034;
3;0.8;2;12;392;1013;
3;0.8;2;13;392;993;
3;0.8;2;14;391;972;
3;0.8;2;15;391;952;
3;0.8;2;16;391;932;
3;0.8;2;17;391;914;
3;0.8;2;18;391;895;
3;0.8;2;19;391;878;
3;0.8;2;20;391;862;
3;0.8;2;21;391;846;
3;0.8;2;22;390;831;
3;0.8;2;23;390;817;
3;0.8;2;24;390;803;
3;0.8;2;25;390;790;
3;0.8;2;26;389;778;
3;0.8;2;27;389;766;
3;0.8;2;28;389;755;
3;0.8;2;29;389;744;
3;0.8;2;30;388;733;
3;0.8;1.5;1;372;1118;
3;0.8;1.5;2;384;1145;
3;0.8;1.5;3;388;1151;
3;0.8;1.5;4;390;1151;
3;0.8;1.5;5;391;1148;
3;0.8;1.5;6;392;1143;
3;0.8;1.5;7;392;1137;
3;0.8;1.5;8;393;1129;
3;0.8;1.5;9;393;1119;
3;0.8;1.5;10;393;1108;
3;0.8;1.5;11;393;1096;
3;0.8;1.5;12;393;1083;
3;0.8;1.5;13;393;1069;
3;0.8;1.5;14;393;1054;
3;0.8;1.5;15;393;1038;
3;0.8;1.5;16;393;1022;
3;0.8;1.5;17;393;1006;
3;0.8;1.5;18;393;990;
3;0.8;1.5;19;393;975;
3;0.8;1.5;20;393;959;
3;0.8;1.5;21;392;944;
3;0.8;1.5;22;392;929;
3;0.8;1.5;23;392;915;
3;0.8;1.5;24;392;901;
3;0.8;1.5;25;392;888;
3;0.8;1.5;26;392;875;
3;0.8;1.5;27;392;863;
3;0.8;1.5;28;391;851;
3;0.8;1.5;29;391;839;
3;0.8;1.5;30;391;828;
0.2;1;1;1;432;1297;
0.2;1;1;2;442;1320;
0.2;1;1;3;446;1325;
0.2;1;1;4;447;1324;
0.2;1;1;5;448;1321;
0.2;1;1;6;449;1316;
0.2;1;1;7;449;1309;
0.2;1;1;8;450;1301;
0.2;1;1;9;450;1293;
0.2;1;1;10;450;1283;
0.2;1;1;11;450;1272;
0.2;1;1;12;450;1260;
0.2;1;1;13;450;1247;
0.2;1;1;14;450;1233;
0.2;1;1;15;450;1219;
0.2;1;1;16;450;1204;
0.2;1;1;17;450;1189;
0.2;1;1;18;449;1173;
0.2;1;1;19;449;1158;
0.2;1;1;20;449;1142;
0.2;1;1;21;449;1126;
0.2;1;1;22;449;1111;
0.2;1;1;23;449;1096;
0.2;1;1;24;449;1081;
0.2;1;1;25;448;1067;
0.2;1;1;26;448;1053;
0.2;1;1;27;448;1039;
0.2;1;1;28;448;1026;
0.2;1;1;29;448;1013;
0.2;1;1;30;447;1001;
0.2;1;2;1;411;1236;
0.2;1;2;2;431;1271;
0.2;1;2;3;437;1274;
0.2;1;2;4;441;1266;
0.2;1;2;5;443;1251;
0.2;1;2;6;444;1231;
0.2;1;2;7;444;1206;
0.2;1;2;8;445;1179;
0.2;1;2;9;445;1151;
0.2;1;2;10;445;1121;
0.2;1;2;11;445;1093;
0.2;1;2;12;445;1065;
0.2;1;2;13;445;1038;
0.2;1;2;14;445;1012;
0.2;1;2;15;445;988;
0.2;1;2;16;444;965;
0.2;1;2;17;444;944;
0.2;1;2;18;444;924;
0.2;1;2;19;444;905;
0.2;1;2;20;443;887;
0.2;1;2;21;443;870;
0.2;1;2;22;442;854;
0.2;1;2;23;442;839;
0.2;1;2;24;441;825;
0.2;1;2;25;441;811;
0.2;1;2;26;440;798;
0.2;1;2;27;440;786;
0.2;1;2;28;439;775;
0.2;1;2;29;439;764;
0.2;1;2;30;438;753;
0.2;1;1.5;1;421;1266;
0.2;1;1.5;2;436;1296;
0.2;1;1.5;3;442;1301;
0.2;1;1.5;4;444;1298;
0.2;1;1.5;5;446;1290;
0.2;1;1.5;6;446;1278;
0.2;1;1.5;7;447;1264;
0.2;1;1.5;8;447;1247;
0.2;1;1.5;9;448;1229;
0.2;1;1.5;10;448;1208;
0.2;1;1.5;11;448;1186;
0.2;1;1.5;12;448;1164;
0.2;1;1.5;13;448;1141;
0.2;1;1.5;14;447;1118;
0.2;1;1.5;15;447;1096;
0.2;1;1.5;16;447;1074;
0.2;1;1.5;17;447;1053;
0.2;1;1.5;18;447;1033;
0.2;1;1.5;19;447;1014;
0.2;1;1.5;20;446;995;
0.2;1;1.5;21;446;978;
0.2;1;1.5;22;446;961;
0.2;1;1.5;23;446;945;
0.2;1;1.5;24;445;929;
0.2;1;1.5;25;445;914;
0.2;1;1.5;26;445;900;
0.2;1;1.5;27;444;887;
0.2;1;1.5;28;444;874;
0.2;1;1.5;29;444;862;
0.2;1;1.5;30;443;850;
0.2;0.2;1;1;435;1307;
0.2;0.2;1;2;446;1331;
0.2;0.2;1;3;449;1335;
0.2;0.2;1;4;451;1334;
0.2;0.2;1;5;452;1331;
0.2;0.2;1;6;453;1325;
0.2;0.2;1;7;453;1319;
0.2;0.2;1;8;453;1311;
0.2;0.2;1;9;453;1301;
0.2;0.2;1;10;454;1291;
0.2;0.2;1;11;454;1280;
0.2;0.2;1;12;454;1267;
0.2;0.2;1;13;454;1254;
0.2;0.2;1;14;453;1240;
0.2;0.2;1;15;453;1225;
0.2;0.2;1;16;453;1209;
0.2;0.2;1;17;453;1194;
0.2;0.2;1;18;453;1178;
0.2;0.2;1;19;453;1162;
0.2;0.2;1;20;453;1146;
0.2;0.2;1;21;453;1130;
0.2;0.2;1;22;452;1114;
0.2;0.2;1;23;452;1099;
0.2;0.2;1;24;452;1084;
0.2;0.2;1;25;452;1070;
0.2;0.2;1;26;452;1055;
0.2;0.2;1;27;452;1042;
0.2;0.2;1;28;451;1028;
0.2;0.2;1;29;451;1015;
0.2;0.2;1;30;451;1003;
0.2;0.2;2;1;414;1245;
0.2;0.2;2;2;434;1280;
0.2;0.2;2;3;441;1283;
0.2;0.2;2;4;444;1274;
0.2;0.2;2;5;446;1259;
0.2;0.2;2;6;447;1237;
0.2;0.2;2;7;448;1212;
0.2;0.2;2;8;448;1184;
0.2;0.2;2;9;449;1155;
0.2;0.2;2;10;449;1125;
0.2;0.2;2;11;449;1096;
0.2;0.2;2;12;449;1067;
0.2;0.2;2;13;449;1040;
0.2;0.2;2;14;448;1014;
0.2;0.2;2;15;448;990;
0.2;0.2;2;16;448;967;
0.2;0.2;2;17;448;946;
0.2;0.2;2;18;447;925;
0.2;0.2;2;19;447;906;
0.2;0.2;2;20;447;888;
0.2;0.2;2;21;446;871;
0.2;0.2;2;22;446;855;
0.2;0.2;2;23;445;840;
0.2;0.2;2;24;445;826;
0.2;0.2;2;25;444;813;
0.2;0.2;2;26;444;800;
0.2;0.2;2;27;443;788;
0.2;0.2;2;28;443;776;
0.2;0.2;2;29;442;765;
0.2;0.2;2;30;441;755;
0.2;0.2;1.5;1;425;1276;
0.2;0.2;1.5;2;440;1306;
0.2;0.2;1.5;3;445;1311;
0.2;0.2;1.5;4;448;1307;
0.2;0.2;1.5;5;449;1299;
0.2;0.2;1.5;6;450;1287;
0.2;0.2;1.5;7;451;1272;
0.2;0.2;1.5;8;451;1255;
0.2;0.2;1.5;9;451;1235;
0.2;0.2;1.5;10;451;1214;
0.2;0.2;1.5;11;451;1191;
0.2;0.2;1.5;12;451;1168;
0.2;0.2;1.5;13;451;1145;
0.2;0.2;1.5;14;451;1122;
0.2;0.2;1.5;15;451;1099;
0.2;0.2;1.5;16;451;1077;
0.2;0.2;1.5;17;451;1056;
0.2;0.2;1.5;18;450;1035;
0.2;0.2;1.5;19;450;1016;
0.2;0.2;1.5;20;450;997;
0.2;0.2;1.5;21;450;980;
0.2;0.2;1.5;22;449;963;
0.2;0.2;1.5;23;449;946;
0.2;0.2;1.5;24;449;931;
0.2;0.2;1.5;25;448;916;
0.2;0.2;1.5;26;448;902;
0.2;0.2;1.5;27;448;889;
0.2;0.2;1.5;28;447;876;
0.2;0.2;1.5;29;447;863;
0.2;0.2;1.5;30;447;852;
0.2;0.4;1;1;434;1304;
0.2;0.4;1;2;445;1328;
0.2;0.4;1;3;448;1333;
0.2;0.4;1;4;450;1332;
0.2;0.4;1;5;451;1328;
0.2;0.4;1;6;452;1323;
0.2;0.4;1;7;452;1316;
0.2;0.4;1;8;452;1308;
0.2;0.4;1;9;453;1299;
0.2;0.4;1;10;453;1289;
0.2;0.4;1;11;453;1278;
0.2;0.4;1;12;453;1265;
0.2;0.4;1;13;453;1252;
0.2;0.4;1;14;453;1238;
0.2;0.4;1;15;452;1223;
0.2;0.4;1;16;452;1208;
0.2;0.4;1;17;452;1192;
0.2;0.4;1;18;452;1177;
0.2;0.4;1;19;452;1161;
0.2;0.4;1;20;452;1145;
0.2;0.4;1;21;452;1129;
0.2;0.4;1;22;452;1114;
0.2;0.4;1;23;451;1098;
0.2;0.4;1;24;451;1084;
0.2;0.4;1;25;451;1069;
0.2;0.4;1;26;451;1055;
0.2;0.4;1;27;451;1041;
0.2;0.4;1;28;451;1028;
0.2;0.4;1;29;450;1015;
0.2;0.4;1;30;450;1002;
0.2;0.4;2;1;414;1243;
0.2;0.4;2;2;433;1278;
0.2;0.4;2;3;440;1281;
0.2;0.4;2;4;443;1272;
0.2;0.4;2;5;445;1257;
0.2;0.4;2;6;446;1236;
0.2;0.4;2;7;447;1211;
0.2;0.4;2;8;448;1183;
0.2;0.4;2;9;448;1154;
0.2;0.4;2;10;448;1124;
0.2;0.4;2;11;448;1095;
0.2;0.4;2;12;448;1067;
0.2;0.4;2;13;448;1040;
0.2;0.4;2;14;448;1014;
0.2;0.4;2;15;447;990;
0.2;0.4;2;16;447;967;
0.2;0.4;2;17;447;945;
0.2;0.4;2;18;446;925;
0.2;0.4;2;19;446;906;
0.2;0.4;2;20;446;888;
0.2;0.4;2;21;445;871;
0.2;0.4;2;22;445;855;
0.2;0.4;2;23;444;840;
0.2;0.4;2;24;444;826;
0.2;0.4;2;25;443;812;
0.2;0.4;2;26;443;799;
0.2;0.4;2;27;442;787;
0.2;0.4;2;28;442;776;
0.2;0.4;2;29;441;765;
0.2;0.4;2;30;441;754;
0.2;0.4;1.5;1;424;1273;
0.2;0.4;1.5;2;439;1304;
0.2;0.4;1.5;3;444;1309;
0.2;0.4;1.5;4;447;1305;
0.2;0.4;1.5;5;448;1297;
0.2;0.4;1.5;6;449;1285;
0.2;0.4;1.5;7;450;1270;
0.2;0.4;1.5;8;450;1253;
0.2;0.4;1.5;9;450;1233;
0.2;0.4;1.5;10;450;1212;
0.2;0.4;1.5;11;450;1190;
0.2;0.4;1.5;12;450;1167;
0.2;0.4;1.5;13;450;1144;
0.2;0.4;1.5;14;450;1121;
0.2;0.4;1.5;15;450;1098;
0.2;0.4;1.5;16;450;1076;
0.2;0.4;1.5;17;450;1055;
0.2;0.4;1.5;18;449;1035;
0.2;0.4;1.5;19;449;1015;
0.2;0.4;1.5;20;449;997;
0.2;0.4;1.5;21;449;979;
0.2;0.4;1.5;22;448;962;
0.2;0.4;1.5;23;448;946;
0.2;0.4;1.5;24;448;930;
0.2;0.4;1.5;25;448;916;
0.2;0.4;1.5;26;447;902;
0.2;0.4;1.5;27;447;888;
0.2;0.4;1.5;28;447;875;
0.2;0.4;1.5;29;446;863;
0.2;0.4;1.5;30;446;851;
0.2;0.6;1;1;433;1302;
0.2;0.6;1;2;444;1325;
0.2;0.6;1;3;447;1330;
0.2;0.6;1;4;449;1329;
0.2;0.6;1;5;450;1326;
0.2;0.6;1;6;451;1320;
0.2;0.6;1;7;451;1314;
0.2;0.6;1;8;451;1306;
0.2;0.6;1;9;452;1297;
0.2;0.6;1;10;452;1287;
0.2;0.6;1;11;452;1276;
0.2;0.6;1;12;452;1263;
0.2;0.6;1;13;452;1250;
0.2;0.6;1;14;452;1236;
0.2;0.6;1;15;452;1222;
0.2;0.6;1;16;451;1207;
0.2;0.6;1;17;451;1191;
0.2;0.6;1;18;451;1176;
0.2;0.6;1;19;451;1160;
0.2;0.6;1;20;451;1144;
0.2;0.6;1;21;451;1128;
0.2;0.6;1;22;451;1113;
0.2;0.6;1;23;451;1098;
0.2;0.6;1;24;450;1083;
0.2;0.6;1;25;450;1068;
0.2;0.6;1;26;450;1054;
0.2;0.6;1;27;450;1040;
0.2;0.6;1;28;450;1027;
0.2;0.6;1;29;449;1014;
0.2;0.6;1;30;449;1002;
0.2;0.6;2;1;413;1241;
0.2;0.6;2;2;432;1275;
0.2;0.6;2;3;439;1279;
0.2;0.6;2;4;443;1270;
0.2;0.6;2;5;444;1255;
0.2;0.6;2;6;446;1234;
0.2;0.6;2;7;446;1209;
0.2;0.6;2;8;447;1182;
0.2;0.6;2;9;447;1153;
0.2;0.6;2;10;447;1123;
0.2;0.6;2;11;447;1094;
0.2;0.6;2;12;447;1066;
0.2;0.6;2;13;447;1039;
0.2;0.6;2;14;447;1013;
0.2;0.6;2;15;446;989;
0.2;0.6;2;16;446;966;
0.2;0.6;2;17;446;945;
0.2;0.6;2;18;446;924;
0.2;0.6;2;19;445;905;
0.2;0.6;2;20;445;887;
0.2;0.6;2;21;444;871;
0.2;0.6;2;22;444;855;
0.2;0.6;2;23;444;840;
0.2;0.6;2;24;443;825;
0.2;0.6;2;25;443;812;
0.2;0.6;2;26;442;799;
0.2;0.6;2;27;442;787;
0.2;0.6;2;28;441;775;
0.2;0.6;2;29;440;764;
0.2;0.6;2;30;440;754;
0.2;0.6;1.5;1;423;1271;
0.2;0.6;1.5;2;438;1301;
0.2;0.6;1.5;3;443;1306;
0.2;0.6;1.5;4;446;1303;
0.2;0.6;1.5;5;447;1294;
0.2;0.6;1.5;6;448;1283;
0.2;0.6;1.5;7;449;1268;
0.2;0.6;1.5;8;449;1251;
0.2;0.6;1.5;9;449;1232;
0.2;0.6;1.5;10;449;1211;
0.2;0.6;1.5;11;449;1189;
0.2;0.6;1.5;12;449;1166;
0.2;0.6;1.5;13;449;1143;
0.2;0.6;1.5;14;449;1120;
0.2;0.6;1.5;15;449;1097;
0.2;0.6;1.5;16;449;1076;
0.2;0.6;1.5;17;449;1055;
0.2;0.6;1.5;18;449;1034;
0.2;0.6;1.5;19;448;1015;
0.2;0.6;1.5;20;448;996;
0.2;0.6;1.5;21;448;979;
0.2;0.6;1.5;22;448;962;
0.2;0.6;1.5;23;447;945;
0.2;0.6;1.5;24;447;930;
0.2;0.6;1.5;25;447;915;
0.2;0.6;1.5;26;446;901;
0.2;0.6;1.5;27;446;888;
0.2;0.6;1.5;28;446;875;
0.2;0.6;1.5;29;445;863;
